source,target,value
Iceland,United Kingdom,7141.0
India,United Kingdom,609316.0
Indonesia,United Kingdom,239153.0
Iran (Islamic Republic of),United Kingdom,10115.0
Iraq,United Kingdom,942.0
Ireland,United Kingdom,5372294.0
Israel,United Kingdom,145033.0
Italy,United Kingdom,3245876.0
Jamaica,United Kingdom,43172.0
Japan,United Kingdom,50433.0
Jordan,United Kingdom,12194.0
Kazakhstan,United Kingdom,7019.0
Kenya,United Kingdom,380694.0
Kuwait,United Kingdom,946.0
Kyrgyzstan,United Kingdom,8.0
Lao People's Democratic Republic,United Kingdom,14526.0
Latvia,United Kingdom,50342.0
Lebanon,United Kingdom,11670.0
Lesotho,United Kingdom,420.0
Liberia,United Kingdom,246.0
Libya,United Kingdom,730.0
Lithuania,United Kingdom,97240.0
Luxembourg,United Kingdom,11550.0
Madagascar,United Kingdom,4993.0
Malawi,United Kingdom,24562.0
Malaysia,United Kingdom,167162.0
Mali,United Kingdom,132.0
Malta,United Kingdom,10178.0
Marshall Islands,United Kingdom,6.0
Mauritius,United Kingdom,41461.0
Mexico,United Kingdom,250005.0
Mongolia,United Kingdom,3.0
Montenegro,United Kingdom,88.0
Morocco,United Kingdom,183064.0
Mozambique,United Kingdom,18447.0
Myanmar,United Kingdom,17748.0
Namibia,United Kingdom,41743.0
Nepal,United Kingdom,817.0
Netherlands,United Kingdom,7119924.0
New Zealand,United Kingdom,885056.0
Nicaragua,United Kingdom,28185.0
Niger,United Kingdom,2.0
Nigeria,United Kingdom,47771.0
North Macedonia,United Kingdom,1961.0
Norway,United Kingdom,19656.0
Oman,United Kingdom,1076.0
Pakistan,United Kingdom,85458.0
Palestine,United Kingdom,4201.0
Panama,United Kingdom,29083.0
Papua New Guinea,United Kingdom,124906.0
Paraguay,United Kingdom,124705.0
Peru,United Kingdom,324622.0
Philippines,United Kingdom,71004.0
Poland,United Kingdom,1777882.0
Portugal,United Kingdom,267761.0
Qatar,United Kingdom,101.0
Republic of Korea,United Kingdom,30653.0
Republic of Moldova,United Kingdom,6652.0
Romania,United Kingdom,143438.0
Russian Federation,United Kingdom,116435.0
Rwanda,United Kingdom,11899.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,6.0
Saint Kitts and Nevis,United Kingdom,2.0
Saint Lucia,United Kingdom,6828.0
Saint Vincent and the Grenadines,United Kingdom,652.0
Samoa,United Kingdom,57.0
Saudi Arabia,United Kingdom,6004.0
Senegal,United Kingdom,33707.0
Serbia,United Kingdom,33400.0
Sierra Leone,United Kingdom,302.0
Singapore,United Kingdom,40188.0
Slovakia,United Kingdom,73729.0
Slovenia,United Kingdom,23294.0
Solomon Islands,United Kingdom,11759.0
Somalia,United Kingdom,54.0
South Africa,United Kingdom,784087.0
Spain,United Kingdom,3554270.0
Sri Lanka,United Kingdom,52887.0
Sudan,United Kingdom,1405.0
Suriname,United Kingdom,14.0
Sweden,United Kingdom,303592.0
Switzerland,United Kingdom,138423.0
Syrian Arab Republic,United Kingdom,3833.0
Thailand,United Kingdom,874571.0
Togo,United Kingdom,42.0
Trinidad and Tobago,United Kingdom,3586.0
Tunisia,United Kingdom,9492.0
Turkey,United Kingdom,484145.0
Turkmenistan,United Kingdom,1.0
Uganda,United Kingdom,16940.0
Ukraine,United Kingdom,130357.0
United Arab Emirates,United Kingdom,30143.0
United Republic of Tanzania,United Kingdom,18713.0
United States of America,United Kingdom,1820695.0
Unspecified Area,United Kingdom,14697.0
Uruguay,United Kingdom,45032.0
Uzbekistan,United Kingdom,225.0
Venezuela (Bolivarian Republic of),United Kingdom,1320.0
Viet Nam,United Kingdom,249412.0
Yemen,United Kingdom,419.0
Zambia,United Kingdom,5987.0
Zimbabwe,United Kingdom,18533.0
Afghanistan,United Republic of Tanzania,1.0
Algeria,United Republic of Tanzania,7773.0
American Samoa,United Republic of Tanzania,2.0
Antigua and Barbuda,United Republic of Tanzania,1303.0
Argentina,United Republic of Tanzania,5383.0
Australia,United Republic of Tanzania,2023.0
Austria,United Republic of Tanzania,4568.0
Bahamas,United Republic of Tanzania,1.0
Bahrain,United Republic of Tanzania,6.0
Bangladesh,United Republic of Tanzania,3.0
Belarus,United Republic of Tanzania,48.0
Belgium,United Republic of Tanzania,6436.0
Botswana,United Republic of Tanzania,6.0
Brazil,United Republic of Tanzania,21217.0
Bulgaria,United Republic of Tanzania,307.0
Burundi,United Republic of Tanzania,523.0
Canada,United Republic of Tanzania,26019.0
Chile,United Republic of Tanzania,94.0
"China, Hong Kong SAR",United Republic of Tanzania,403.0
"China, Taiwan Province of",United Republic of Tanzania,24.0
"China, mainland",United Republic of Tanzania,5043.0
Colombia,United Republic of Tanzania,223.0
Comoros,United Republic of Tanzania,9.0
Croatia,United Republic of Tanzania,206.0
Cuba,United Republic of Tanzania,11.0
Cyprus,United Republic of Tanzania,14.0
Czechia,United Republic of Tanzania,6848.0
Democratic People's Republic of Korea,United Republic of Tanzania,2.0
Denmark,United Republic of Tanzania,470.0
Ecuador,United Republic of Tanzania,2.0
Egypt,United Republic of Tanzania,10473.0
Estonia,United Republic of Tanzania,4457.0
Eswatini,United Republic of Tanzania,100.0
Ethiopia,United Republic of Tanzania,3.0
France,United Republic of Tanzania,8388.0
Germany,United Republic of Tanzania,31926.0
Ghana,United Republic of Tanzania,2.0
Hungary,United Republic of Tanzania,1.0
India,United Republic of Tanzania,40994.0
Indonesia,United Republic of Tanzania,38823.0
Iran (Islamic Republic of),United Republic of Tanzania,15.0
Ireland,United Republic of Tanzania,937.0
Israel,United Republic of Tanzania,75.0
Italy,United Republic of Tanzania,5452.0
Japan,United Republic of Tanzania,16.0
Jordan,United Republic of Tanzania,599.0
Kazakhstan,United Republic of Tanzania,9.0
Kenya,United Republic of Tanzania,45121.0
Latvia,United Republic of Tanzania,338.0
Lebanon,United Republic of Tanzania,222.0
Lithuania,United Republic of Tanzania,6128.0
Madagascar,United Republic of Tanzania,308.0
Malawi,United Republic of Tanzania,22192.0
Malaysia,United Republic of Tanzania,234148.0
Mauritius,United Republic of Tanzania,1041.0
Mexico,United Republic of Tanzania,84.0
Morocco,United Republic of Tanzania,2368.0
Mozambique,United Republic of Tanzania,2123.0
Namibia,United Republic of Tanzania,5949.0
Netherlands,United Republic of Tanzania,10850.0
New Caledonia,United Republic of Tanzania,1.0
New Zealand,United Republic of Tanzania,148.0
Niger,United Republic of Tanzania,8.0
Nigeria,United Republic of Tanzania,25.0
Norway,United Republic of Tanzania,14.0
Oman,United Republic of Tanzania,634.0
Pakistan,United Republic of Tanzania,429.0
Philippines,United Republic of Tanzania,18.0
Poland,United Republic of Tanzania,16593.0
Portugal,United Republic of Tanzania,50.0
Republic of Korea,United Republic of Tanzania,43.0
Romania,United Republic of Tanzania,26.0
Russian Federation,United Republic of Tanzania,82266.0
Rwanda,United Republic of Tanzania,26.0
Saudi Arabia,United Republic of Tanzania,6160.0
Singapore,United Republic of Tanzania,4538.0
Slovenia,United Republic of Tanzania,1.0
South Africa,United Republic of Tanzania,29242.0
Spain,United Republic of Tanzania,1366.0
Sri Lanka,United Republic of Tanzania,3.0
Sweden,United Republic of Tanzania,202.0
Switzerland,United Republic of Tanzania,1518.0
Thailand,United Republic of Tanzania,5746.0
Trinidad and Tobago,United Republic of Tanzania,3.0
Tunisia,United Republic of Tanzania,1.0
Turkey,United Republic of Tanzania,8910.0
Uganda,United Republic of Tanzania,12799.0
Ukraine,United Republic of Tanzania,1687.0
United Arab Emirates,United Republic of Tanzania,42952.0
United Kingdom,United Republic of Tanzania,5336.0
United States of America,United Republic of Tanzania,25056.0
Viet Nam,United Republic of Tanzania,215.0
Zambia,United Republic of Tanzania,13177.0
Zimbabwe,United Republic of Tanzania,352.0
Afghanistan,United States of America,2226.0
Albania,United States of America,13411.0
Algeria,United States of America,2584.0
Andorra,United States of America,3910.0
Angola,United States of America,44.0
Anguilla,United States of America,2313.0
Antigua and Barbuda,United States of America,281.0
Argentina,United States of America,1401408.0
Armenia,United States of America,9123.0
Aruba,United States of America,385.0
Australia,United States of America,3051891.0
Austria,United States of America,832773.0
Azerbaijan,United States of America,542.0
Bahamas,United States of America,2153.0
Bahrain,United States of America,863.0
Bangladesh,United States of America,26846.0
Barbados,United States of America,25266.0
Belarus,United States of America,2482.0
Belgium,United States of America,820092.0
Belize,United States of America,24345.0
Benin,United States of America,4744.0
Bermuda,United States of America,2540.0
Bolivia (Plurinational State of),United States of America,63796.0
Bosnia and Herzegovina,United States of America,4160.0
Brazil,United States of America,3260079.0
British Virgin Islands,United States of America,219.0
Brunei Darussalam,United States of America,122.0
Bulgaria,United States of America,100368.0
Burkina Faso,United States of America,1485.0
Burundi,United States of America,6225.0
Cabo Verde,United States of America,517.0
Cambodia,United States of America,33262.0
Cameroon,United States of America,35604.0
Canada,United States of America,22007293.0
Cayman Islands,United States of America,747.0
Central African Republic,United States of America,446.0
Chile,United States of America,3401156.0
"China, Hong Kong SAR",United States of America,124908.0
"China, Macao SAR",United States of America,1254.0
"China, Taiwan Province of",United States of America,370624.0
"China, mainland",United States of America,4037335.0
Colombia,United States of America,2557624.0
Comoros,United States of America,2532.0
Congo,United States of America,1628.0
Costa Rica,United States of America,1788421.0
Croatia,United States of America,28877.0
Cyprus,United States of America,8244.0
Czechia,United States of America,42100.0
Côte d'Ivoire,United States of America,1159350.0
Democratic Republic of the Congo,United States of America,6809.0
Denmark,United States of America,470665.0
Djibouti,United States of America,753.0
Dominica,United States of America,745.0
Dominican Republic,United States of America,1107696.0
Ecuador,United States of America,1367345.0
Egypt,United States of America,112212.0
El Salvador,United States of America,251113.0
Equatorial Guinea,United States of America,32.0
Eritrea,United States of America,34.0
Estonia,United States of America,9755.0
Eswatini,United States of America,11796.0
Ethiopia,United States of America,147124.0
Faroe Islands,United States of America,241.0
Fiji,United States of America,139210.0
Finland,United States of America,57313.0
France,United States of America,5307675.0
French Polynesia,United States of America,4119.0
Gabon,United States of America,3933.0
Gambia,United States of America,34.0
Georgia,United States of America,7074.0
Germany,United States of America,1841727.0
Ghana,United States of America,249889.0
Gibraltar,United States of America,9.0
Greece,United States of America,373009.0
Greenland,United States of America,81.0
Grenada,United States of America,3576.0
Guatemala,United States of America,2187869.0
Guinea,United States of America,2197.0
Guyana,United States of America,22233.0
Haiti,United States of America,24785.0
Honduras,United States of America,952823.0
Hungary,United States of America,32491.0
Iceland,United States of America,36198.0
India,United States of America,2127101.0
Indonesia,United States of America,3055159.0
Iran (Islamic Republic of),United States of America,1801.0
Iraq,United States of America,602.0
Ireland,United States of America,1156155.0
Israel,United States of America,339101.0
Italy,United States of America,4801928.0
Jamaica,United States of America,104540.0
Japan,United States of America,603173.0
Jordan,United States of America,19211.0
Kazakhstan,United States of America,3007.0
Kenya,United States of America,135234.0
Kiribati,United States of America,3.0
Kuwait,United States of America,31.0
Kyrgyzstan,United States of America,161.0
Lao People's Democratic Republic,United States of America,4829.0
Latvia,United States of America,163929.0
Lebanon,United States of America,36754.0
Lesotho,United States of America,13.0
Liberia,United States of America,44462.0
Lithuania,United States of America,34723.0
Luxembourg,United States of America,2271.0
Madagascar,United States of America,242277.0
Malawi,United States of America,75341.0
Malaysia,United States of America,1032290.0
Mali,United States of America,47.0
Malta,United States of America,221.0
Marshall Islands,United States of America,151.0
Mauritius,United States of America,20445.0
Mexico,United States of America,24027742.0
Micronesia (Federated States of),United States of America,242.0
Mongolia,United States of America,161.0
Montenegro,United States of America,802.0
Montserrat,United States of America,7.0
Morocco,United States of America,174789.0
Mozambique,United States of America,26684.0
Myanmar,United States of America,11945.0
Namibia,United States of America,232.0
Nauru,United States of America,27.0
Nepal,United States of America,6810.0
Netherlands,United States of America,2349452.0
New Zealand,United States of America,2366785.0
Nicaragua,United States of America,761779.0
Niger,United States of America,190.0
Nigeria,United States of America,28832.0
North Macedonia,United States of America,42032.0
Norway,United States of America,106176.0
Oman,United States of America,4849.0
Pakistan,United States of America,113518.0
Palau,United States of America,61.0
Palestine,United States of America,4892.0
Panama,United States of America,61668.0
Papua New Guinea,United States of America,84778.0
Paraguay,United States of America,104041.0
Peru,United States of America,1951261.0
Philippines,United States of America,1176837.0
Poland,United States of America,438839.0
Portugal,United States of America,145034.0
Qatar,United States of America,47.0
Republic of Korea,United States of America,678605.0
Republic of Moldova,United States of America,19276.0
Romania,United States of America,42402.0
Russian Federation,United States of America,63603.0
Rwanda,United States of America,20787.0
Saint Kitts and Nevis,United States of America,911.0
Saint Lucia,United States of America,497.0
Saint Vincent and the Grenadines,United States of America,151.0
Samoa,United States of America,2835.0
San Marino,United States of America,22.0
Sao Tome and Principe,United States of America,59.0
Saudi Arabia,United States of America,4225.0
Senegal,United States of America,245.0
Serbia,United States of America,39378.0
Sierra Leone,United States of America,865.0
Singapore,United States of America,74710.0
Slovakia,United States of America,3965.0
Slovenia,United States of America,8199.0
Solomon Islands,United States of America,563.0
Somalia,United States of America,151.0
South Africa,United States of America,263303.0
Spain,United States of America,2044499.0
Sri Lanka,United States of America,170515.0
Suriname,United States of America,301.0
Sweden,United States of America,409436.0
Switzerland,United States of America,1323714.0
Syrian Arab Republic,United States of America,4287.0
Tajikistan,United States of America,120.0
Thailand,United States of America,2486519.0
Timor-Leste,United States of America,5211.0
Togo,United States of America,2929.0
Tokelau,United States of America,11.0
Tonga,United States of America,917.0
Trinidad and Tobago,United States of America,32837.0
Tunisia,United States of America,104747.0
Turkey,United States of America,1036774.0
Turkmenistan,United States of America,1126.0
Turks and Caicos Islands,United States of America,37.0
Uganda,United States of America,32456.0
Ukraine,United States of America,84162.0
United Arab Emirates,United States of America,55329.0
United Kingdom,United States of America,2684036.0
United Republic of Tanzania,United States of America,34574.0
Uruguay,United States of America,321760.0
Uzbekistan,United States of America,4975.0
Vanuatu,United States of America,3224.0
Venezuela (Bolivarian Republic of),United States of America,9947.0
Viet Nam,United States of America,2224304.0
Yemen,United States of America,2229.0
Zambia,United States of America,652.0
Zimbabwe,United States of America,14235.0
Albania,Uruguay,12.0
Argentina,Uruguay,332741.0
Australia,Uruguay,2055.0
Austria,Uruguay,895.0
Bahamas,Uruguay,10.0
Bangladesh,Uruguay,29.0
Belgium,Uruguay,10720.0
Bolivia (Plurinational State of),Uruguay,4983.0
Bosnia and Herzegovina,Uruguay,96.0
Brazil,Uruguay,338213.0
Bulgaria,Uruguay,2721.0
Burkina Faso,Uruguay,1.0
Burundi,Uruguay,3.0
Canada,Uruguay,5537.0
Chile,Uruguay,38794.0
"China, Hong Kong SAR",Uruguay,149.0
"China, Taiwan Province of",Uruguay,47.0
"China, mainland",Uruguay,9374.0
Colombia,Uruguay,2294.0
Costa Rica,Uruguay,191.0
Cuba,Uruguay,509.0
Czechia,Uruguay,29.0
Côte d'Ivoire,Uruguay,184.0
Denmark,Uruguay,39477.0
Dominican Republic,Uruguay,48.0
Ecuador,Uruguay,19553.0
Egypt,Uruguay,839.0
El Salvador,Uruguay,25.0
Estonia,Uruguay,191.0
Ethiopia,Uruguay,4.0
Finland,Uruguay,169.0
France,Uruguay,11124.0
Germany,Uruguay,5486.0
Ghana,Uruguay,1131.0
Greece,Uruguay,2295.0
Guatemala,Uruguay,90.0
Hungary,Uruguay,166.0
India,Uruguay,1685.0
Indonesia,Uruguay,5855.0
Iran (Islamic Republic of),Uruguay,101.0
Ireland,Uruguay,1532.0
Israel,Uruguay,616.0
Italy,Uruguay,13414.0
Jamaica,Uruguay,1.0
Japan,Uruguay,77.0
Kenya,Uruguay,3.0
Latvia,Uruguay,32.0
Lebanon,Uruguay,589.0
Lithuania,Uruguay,3.0
Madagascar,Uruguay,18.0
Malawi,Uruguay,301.0
Malaysia,Uruguay,1874.0
Mexico,Uruguay,9833.0
Morocco,Uruguay,30.0
Netherlands,Uruguay,13810.0
New Zealand,Uruguay,4255.0
Nigeria,Uruguay,1193.0
North Macedonia,Uruguay,1.0
Norway,Uruguay,31.0
Pakistan,Uruguay,194.0
Panama,Uruguay,47.0
Paraguay,Uruguay,58068.0
Peru,Uruguay,1509.0
Philippines,Uruguay,824.0
Poland,Uruguay,1447.0
Portugal,Uruguay,57.0
Republic of Korea,Uruguay,60.0
Republic of Moldova,Uruguay,4.0
Romania,Uruguay,161.0
Russian Federation,Uruguay,72.0
Serbia,Uruguay,6.0
Singapore,Uruguay,2.0
South Africa,Uruguay,208.0
Spain,Uruguay,18664.0
Sri Lanka,Uruguay,915.0
Sweden,Uruguay,280.0
Switzerland,Uruguay,806.0
Syrian Arab Republic,Uruguay,36.0
Thailand,Uruguay,1623.0
Trinidad and Tobago,Uruguay,1.0
Tunisia,Uruguay,142.0
Turkey,Uruguay,968.0
Ukraine,Uruguay,8.0
United Kingdom,Uruguay,17289.0
United States of America,Uruguay,24160.0
Unspecified Area,Uruguay,88.0
Uruguay,Uruguay,1149.0
Venezuela (Bolivarian Republic of),Uruguay,51.0
Viet Nam,Uruguay,817.0
Bahrain,Vanuatu,5.0
Fiji,Vanuatu,13.0
France,Vanuatu,2.0
New Zealand,Vanuatu,12.0
Thailand,Vanuatu,54.0
Aruba,Venezuela (Bolivarian Republic of),688.0
Brazil,Venezuela (Bolivarian Republic of),35003.0
El Salvador,Venezuela (Bolivarian Republic of),4636.0
Germany,Venezuela (Bolivarian Republic of),2.0
Guyana,Venezuela (Bolivarian Republic of),2391.0
India,Venezuela (Bolivarian Republic of),256.0
Italy,Venezuela (Bolivarian Republic of),196.0
Lebanon,Venezuela (Bolivarian Republic of),15.0
Mexico,Venezuela (Bolivarian Republic of),2754.0
Pakistan,Venezuela (Bolivarian Republic of),327.0
Paraguay,Venezuela (Bolivarian Republic of),94.0
Peru,Venezuela (Bolivarian Republic of),153.0
Republic of Korea,Venezuela (Bolivarian Republic of),7.0
Thailand,Venezuela (Bolivarian Republic of),103.0
United States of America,Venezuela (Bolivarian Republic of),93627.0
Uruguay,Venezuela (Bolivarian Republic of),23321.0
Bahrain,Yemen,140.0
India,Yemen,159023.0
Kuwait,Yemen,31.0
Oman,Yemen,16319.0
Pakistan,Yemen,54027.0
South Africa,Yemen,25.0
Thailand,Yemen,24476.0
United Arab Emirates,Yemen,3062.0
United States of America,Yemen,1903.0
Botswana,Zambia,10.0
India,Zambia,230.0
Italy,Zambia,1.0
Namibia,Zambia,14.0
South Africa,Zambia,3607.0
Zimbabwe,Zambia,1012.0
American Samoa,Zimbabwe,33.0
Andorra,Zimbabwe,3.0
Argentina,Zimbabwe,3654.0
Australia,Zimbabwe,7982.0
Belgium,Zimbabwe,234.0
Botswana,Zimbabwe,4029.0
Brazil,Zimbabwe,2322.0
Bulgaria,Zimbabwe,65.0
Canada,Zimbabwe,4107.0
"China, Hong Kong SAR",Zimbabwe,1663.0
"China, Taiwan Province of",Zimbabwe,93.0
"China, mainland",Zimbabwe,16874.0
Cocos (Keeling) Islands,Zimbabwe,512.0
Congo,Zimbabwe,2.0
Denmark,Zimbabwe,1125.0
Egypt,Zimbabwe,6914.0
Eswatini,Zimbabwe,5688.0
Ethiopia,Zimbabwe,3.0
France,Zimbabwe,1448.0
Gabon,Zimbabwe,57.0
Germany,Zimbabwe,1010.0
India,Zimbabwe,6008.0
Indonesia,Zimbabwe,56.0
Ireland,Zimbabwe,408.0
Israel,Zimbabwe,9.0
Italy,Zimbabwe,232.0
Japan,Zimbabwe,4.0
Kenya,Zimbabwe,2645.0
Kuwait,Zimbabwe,3.0
Lithuania,Zimbabwe,6139.0
Madagascar,Zimbabwe,32.0
Malawi,Zimbabwe,30993.0
Malaysia,Zimbabwe,419.0
Mauritius,Zimbabwe,40385.0
Mexico,Zimbabwe,53550.0
Mozambique,Zimbabwe,35420.0
Namibia,Zimbabwe,4259.0
Netherlands,Zimbabwe,530.0
New Zealand,Zimbabwe,260.0
Pakistan,Zimbabwe,14151.0
Panama,Zimbabwe,1640.0
Paraguay,Zimbabwe,443.0
Poland,Zimbabwe,7435.0
Portugal,Zimbabwe,3.0
Republic of Korea,Zimbabwe,1.0
Russian Federation,Zimbabwe,13682.0
Saudi Arabia,Zimbabwe,136.0
Singapore,Zimbabwe,136.0
South Africa,Zimbabwe,507695.0
Spain,Zimbabwe,124.0
Sri Lanka,Zimbabwe,82.0
Sweden,Zimbabwe,4.0
Switzerland,Zimbabwe,576.0
Thailand,Zimbabwe,32539.0
Turkey,Zimbabwe,85.0
Turks and Caicos Islands,Zimbabwe,8638.0
Ukraine,Zimbabwe,3563.0
United Arab Emirates,Zimbabwe,14241.0
United Kingdom,Zimbabwe,19682.0
United Republic of Tanzania,Zimbabwe,81.0
United States of America,Zimbabwe,16555.0
Zambia,Zimbabwe,130423.0
Afghanistan,Kyrgyzstan,21.0
Afghanistan,Pakistan,33.0
